steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
955996	668	8916.744995117188	-6.7798102642423075	-7.83118360630462	4.388999730431749	2.11636377287125	-12.72802417900812	-1.8835278	-1.8964299	0.030434063639258966	0.028532741472590713	1.8419410645961762	472998	945997
960796	671	8964.890491247177	-22.573584228555017	-24.293408136113776	3.2705807917181824	-16.80154754906208	-26.123544211664868	-2.2784612	-2.2741933	0.04202609857311472	0.03530855267541483	1.9066969084739684	475398	950797
965596	674	9010.116913795471	-17.31815894534291	-18.103812091924105	3.594755642311666	-11.504515780284752	-21.26592906380969	-1.9457564	-1.9472463	0.043295772310812025	0.04760188047774136	1.9361097514629364	477798	955597
970396	677	9055.929842948914	-26.00007730717314	-25.21460114688223	3.631316921385765	-21.2663637808146	-30.77214920769137	-1.918721	-1.9207633	0.041318605672568086	0.03867690653074533	1.9643915390968323	480198	960397
975196	680	9103.849437236786	-25.313801896744206	-25.393644809783282	1.8533784239681668	-22.30558076533258	-28.524850248652545	-1.8077178	-1.8073707	0.0329090624419041	0.03673287463840097	1.9165879356861115	482598	965197
981596	684	9170.877483129501	-26.586378112238698	-26.502145792519336	1.2443943219731766	-24.713517318090926	-28.335696289289324	-2.1445386	-2.1494858	0.01754400066798553	0.022695893454365432	1.9702764630317688	485798	971597
985103	687	9259.249509572983	-39.18326570981923	-29.273799814958494	29.504227099683412	-27.45088568475522	-122.86001763312636	-1.9632112	-1.9632084	0.036252749834675344	0.0423322826414369	2.0369347023963926	487552	975104
990408	692	9446.380368947983	-35.33359191626075	-34.83587708398542	7.247161515357582	-24.97950764950509	-49.985227494144645	-2.0643282	-2.0675035	0.18751268582651393	0.1830706256860867	2.1316816318035126	490204	980409
995208	695	9629.799834012985	-77.23585586902189	-85.15014550736655	38.09500483613945	-24.914661448870444	-142.97832691885858	-2.1475976	-2.146353	0.08336145193548873	0.06618801161879674	2.1633518254756927	492604	985209
1000008	698	9728.758981227875	-33.12896233485732	-33.166331709935015	1.8786671980789529	-29.963594546776047	-36.4764186167899	-2.2886226	-2.2884831	0.03174187970580533	0.024491445568855852	2.2003346240520476	495004	990009
1006408	702	9879.234376192093	-16.895850097610015	-17.20614839296674	1.0260616133057485	-14.9713681271563	-17.85256949851695	-2.2574975	-2.2540054	0.08101633373182267	0.06547235585283488	2.3300169944763183	498204	996409
